"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-06-12","91.1","-1.44","5.61","Hughes, Gabriel",672642,687312,,"blocked_ball",,,,,14,"Steward Berroa grounds out, shortstop Owen Miller to first baseman Warming Bernabel. Michael Chavis to 3rd.","R","L","R","ABQ","OKC","B",,,0,0,2025,"-0.11","1.22","0.4","0.43",,656308,,0,4,"Top",,,,,,,4.930252073559174,-132.39133943902917,-9.933261292868313,-2.223404320974018,23.67615806929119,-16.037095465078963,"3.06","1.55",,,,"93.1",2090,"7.2",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.32",,,,,,,,30,1,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Strategic","Standard",181,"0","0.049",,,,"-0.049",,1,-1,"0.551","0.449",23,26,24,26,2,1,,,,,"1.5","0.11","-0.11",,,,,,
"SL","2025-06-12","84.7","-1.46","5.44","Hughes, Gabriel",656308,687312,"double","hit_into_play",,,,,8,"Michael Chavis doubles (16) on a line drive to left fielder Sterlin Thompson.","R","R","R","ABQ","OKC","X",7,"line_drive",2,1,2025,"-0.2","0.26","0.08","1.99",,,,0,4,"Top",46.5,78.58,,,,,4.048521590249118,-123.43205196652782,-2.32848817356583,-2.7337516736959553,21.264026651085388,-29.320168518396407,"3.1","1.57",,"83",30,,2094,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.37",0.06,0.073,"1.25",1,1,1,3,29,4,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",150,"-0.078","0.669",,,0.111,"-0.669","88.0",1,-1,"0.629","0.371",23,29,24,30,2,1,,,,,"2.88","0.2","0.2",,,,,,
"FF","2025-06-12","91.9","-1.62","5.26","Hughes, Gabriel",656308,687312,,"ball",,,,,14,"Michael Chavis doubles (16) on a line drive to left fielder Sterlin Thompson.","R","R","R","ABQ","OKC","B",,,1,1,2025,"-0.23","0.78","0.93","1.18",,,,0,4,"Top",,,,,,,7.07323830969197,-133.74420634675656,-6.408849368619252,-4.0081817891787885,21.801617264989254,-21.6663801069286,"3.1","1.57",,,,"94.2",1780,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.41",,,,,,,,29,3,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard",204,"0","0.076",,,,"-0.076",,1,-1,"0.629","0.371",23,29,24,30,2,1,,,,,"1.86","0.23","0.23",,,,,,
"FF","2025-06-12","90.7","-1.63","5.5","Hughes, Gabriel",656308,687312,,"called_strike",,,,,3,"Michael Chavis doubles (16) on a line drive to left fielder Sterlin Thompson.","R","R","R","ABQ","OKC","S",,,1,0,2025,"-0.15","0.81","0.71","2.9",,,,0,4,"Top",,,,,,,6.277823257425016,-132.24311078879782,-2.4811936999452318,-2.8327257393331013,21.69485081205062,-22.29028378979164,"3.1","1.57",,,,"93.1",1793,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.38",,,,,,,,29,2,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard",199,"0","-0.085",,,,"0.085",,1,-1,"0.629","0.371",23,29,24,30,2,1,,,,,"1.9","0.15","0.15",,,,,,
"SL","2025-06-12","84","-1.51","5.65","Hughes, Gabriel",656308,687312,,"ball",,,,,12,"Michael Chavis doubles (16) on a line drive to left fielder Sterlin Thompson.","R","R","R","ABQ","OKC","B",,,0,0,2025,"0.03","0.27","0.29","3.4",,,,0,4,"Top",,,,,,,4.17833147279556,-122.42760546811455,0.5266543697274825,-0.3599379195490729,18.480343398785543,-29.693401194404203,"3.1","1.57",,,,"85.8",2211,"6.8",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.67",,,,,,,,29,1,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",127,"0","0.068",,,,"-0.068",,1,-1,"0.629","0.371",23,29,24,30,2,1,,,,,"2.89","-0.03","-0.03",,,,,,
"CU","2025-06-12","76.7","-1.38","5.66","Hughes, Gabriel",676439,687312,"field_out","hit_into_play",,,,,9,"Hunter Feduccia pops out to catcher Austin Nola in foul territory.","R","L","R","ABQ","OKC","X",2,"popup",0,2,2025,"0.35","-0.95","0.74","2.02",690976,,,2,3,"Top",134.27,222.87,,,,,3.8991355874398237,-111.82214364351735,0.9507662868878473,2.3888292111304534,17.654342753042695,-40.554033658462345,"3.27","1.65",51,"70.2",84,"78.4",2412,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.39",0.001,0,"0",1,0,0,3,23,3,"Curveball",1,2,2,1,2,1,2,1,"Standard","Standard",30,"0.037","-0.157",,,0.001,"0.157","88.0",-1,1,"0.393","0.607",23,28,24,28,2,1,,,,,"4.77","-0.35","0.35",,,,,,
"FF","2025-06-12","91.2","-1.57","5.59","Hughes, Gabriel",676439,687312,,"foul",,,,,8,"Hunter Feduccia pops out to catcher Austin Nola in foul territory.","R","L","R","ABQ","OKC","S",,,0,1,2025,"-0.18","0.85","-0.04","2.12",690976,,,2,3,"Top",,,,,,,4.325435359676004,-132.96782215011106,-4.91163166184306,-2.8993662750648683,21.340259606738055,-21.212738102911718,"3.27","1.65",161,"75",15,"93.5",1933,"7",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.48",,,,,,,,23,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",193,"0","-0.071",,,,"0.071","88.0",-1,1,"0.393","0.607",23,28,24,28,2,1,,,,,"1.82","0.18","-0.18",,,,,,
"FF","2025-06-12","90.7","-1.77","5.57","Hughes, Gabriel",676439,687312,,"called_strike",,,,,1,"Hunter Feduccia pops out to catcher Austin Nola in foul territory.","R","L","R","ABQ","OKC","S",,,0,0,2025,"-0.09","0.86","-0.29","3.13",690976,,,2,3,"Top",,,,,,,3.9603225828887756,-132.25028947517612,-2.2152526429971404,-1.7475244082738228,20.365199622377474,-21.62830049753432,"3.27","1.65",,,,"92.9",1861,"6.9",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.6",,,,,,,,23,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",191,"0","-0.069",,,,"0.069",,-1,1,"0.393","0.607",23,28,24,28,2,1,,,,,"1.83","0.09","-0.09",,,,,,
"FF","2025-06-12","91.9","-1.54","5.69","Hughes, Gabriel",669899,687312,"field_out","hit_into_play",,,,,6,"Ryan Ward flies out to center fielder Sean Bouchard. Alex Freeland to 3rd.","R","L","R","ABQ","OKC","X",8,"fly_ball",0,1,2025,"0.02","0.93","0.6","2.18",,690976,,1,3,"Top",103.57,43.85,,,,,5.47359266402115,-133.96573816877256,-5.312271355316707,-0.580758085880764,20.810895150569635,-20.0660039570054,"3.11","1.57",387,"99.7",32,"94.6",2011,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.38",0.469,0.887,"0",1,0,0,6,22,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",192,"0.029","-0.228",,,1.729,"0.228","99.7",-1,1,"0.364","0.636",23,27,24,27,2,1,,,,,"1.7","-0.02","0.02",,,,,,
"FF","2025-06-12","91.5","-1.77","5.46","Hughes, Gabriel",669899,687312,,"called_strike",,,,,1,"Ryan Ward flies out to center fielder Sean Bouchard. Alex Freeland to 3rd.","R","L","R","ABQ","OKC","S",,,0,0,2025,"-0.13","0.95","-0.54","2.64",,690976,,1,3,"Top",,,,,,,3.42728785497338,-133.453894302578,-3.4704791094868552,-2.176352320481957,21.864971098428693,-20.224867913904475,"3.11","1.57",,,,"93.7",2006,"6.9",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.58",,,,,,,,22,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",192,"0","-0.066",,,,"0.066",,-1,1,"0.364","0.636",23,27,24,27,2,1,,,,,"1.71","0.13","-0.13",,,,,,
"CH","2025-06-12","85.9","-1.81","5.46","Hughes, Gabriel",690976,687312,"double","hit_into_play",,,,,4,"Alex Freeland doubles (20) on a sharp line drive to left fielder Sterlin Thompson.","R","L","R","ABQ","OKC","X",7,"line_drive",1,0,2025,"-0.81","0.38","-0.54","2.42",,,,1,3,"Top",78.2,63.83,,,,,4.72218959659051,-125.29390052238732,-1.8891568013564577,-9.37864612432973,19.261387276180358,-27.985002736558656,"3.2","1.62",354,"101.2",18,"87.9",1405,"6.9",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.61",0.434,0.507,"1.25",1,1,1,5,21,2,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",233,"-0.04","0.639",,,0.77,"-0.639","101.2",-1,1,"0.404","0.596",23,23,24,24,2,1,,,,,"2.64","0.81","-0.81",,,,,,
"CH","2025-06-12","84.3","-1.94","5.39","Hughes, Gabriel",690976,687312,,"ball",,,,,14,"Alex Freeland doubles (20) on a sharp line drive to left fielder Sterlin Thompson.","R","L","R","ABQ","OKC","B",,,0,0,2025,"-0.92","0.48","0.06","1.21",,,,1,3,"Top",,,,,,,6.577398537560265,-122.69882538626267,-4.4889943976761755,-10.479424722362307,18.940328666467728,-26.658291342107237,"3.2","1.62",,,,"86.3",1390,"7",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.45",,,,,,,,21,1,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",240,"0","0.066",,,,"-0.066",,-1,1,"0.404","0.596",23,23,24,24,2,1,,,,,"2.67","0.92","-0.92",,,,,,
"CH","2025-06-12","84","-1.6","5.52","Hughes, Gabriel",681546,687312,"field_out","hit_into_play",,,,,9,"James Outman lines out to first baseman Warming Bernabel.","R","L","R","ABQ","OKC","X",3,"line_drive",0,1,2025,"-0.75","0.38","0.31","1.63",,,,0,3,"Top",169.1,157.18,,,,,5.991716973852837,-122.35657891061784,-3.564616296006864,-8.584335502570202,18.09711753894563,-27.88138272891466,"3.29","1.66",151,"85.6",12,"86.1",1563,"7",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.5",0.666,0.633,"0",1,0,0,4,20,2,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",231,"0.021","-0.235",,,0.747,"0.235","88.0",-1,1,"0.383","0.617",23,28,24,28,2,1,,,,,"2.78","0.75","-0.75",,,,,,
"CH","2025-06-12","83.9","-1.83","5.48","Hughes, Gabriel",681546,687312,,"called_strike",,,,,9,"James Outman lines out to first baseman Warming Bernabel.","R","L","R","ABQ","OKC","S",,,0,0,2025,"-0.91","0.5","0.47","1.82",,,,0,3,"Top",,,,,,,7.207152636274711,-122.17502887266123,-3.2307133443651925,-10.391166913076233,18.62969852998294,-26.68436599680836,"3.29","1.66",,,,"85.7",1576,"6.9",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.6",,,,,,,,20,1,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",238,"0","-0.07",,,,"0.07",,-1,1,"0.383","0.617",23,28,24,28,2,1,,,,,"2.67","0.91","-0.91",,,,,,
"SL","2025-06-12","86","-1.82","5.38","Hughes, Gabriel",702789,687312,"grounded_into_double_play","hit_into_play",,,,,3,"Austin Gauthier grounds into a double play, shortstop Owen Miller to first baseman Warming Bernabel. Nick Senzel out at 2nd. Austin Gauthier out at 1st.","R","R","R","ABQ","OKC","X",6,"ground_ball",0,2,2025,"0.03","0.32","0.68","2.84",,,669222,1,2,"Top",118.01,155.17,,,,,5.976535315001978,-125.29162682260242,-0.5390610405303389,-0.7042326723699434,20.90931398264035,-28.808180656502916,"3.13","1.58",6,"90.7",-23,"88.1",2171,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.36",0.08,0.075,"0",1,0,0,2,12,3,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",117,"0.039","-0.201",,,0.089,"0.201","90.7",-2,2,"0.292","0.708",23,26,24,26,1,0,,,,,"2.71","-0.03","-0.03",,,,,,
"SI","2025-06-12","93.2","-1.95","5.36","Hughes, Gabriel",702789,687312,,"called_strike",,,,,7,"Austin Gauthier grounds into a double play, shortstop Owen Miller to first baseman Warming Bernabel. Nick Senzel out at 2nd. Austin Gauthier out at 1st.","R","R","R","ABQ","OKC","S",,,0,1,2025,"-0.91","0.82","-0.76","1.79",,,669222,1,2,"Top",,,,,,,5.122364530444051,-135.7020217055771,-5.355072136760399,-12.278674070531816,25.647678141848516,-21.102764165417202,"3.13","1.58",,,,"95.2",1948,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.37",,,,,,,,12,2,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",203,"0","-0.068",,,,"0.068",,-2,2,"0.292","0.708",23,26,24,26,1,0,,,,,"1.77","0.91","0.91",,,,,,
"FF","2025-06-12","89.6","-1.87","5.34","Hughes, Gabriel",702789,687312,,"foul",,,,,6,"Austin Gauthier grounds into a double play, shortstop Owen Miller to first baseman Warming Bernabel. Nick Senzel out at 2nd. Austin Gauthier out at 1st.","R","R","R","ABQ","OKC","S",,,0,0,2025,"-0.27","0.76","0.28","2.52",,,669222,1,2,"Top",,,,,,,5.985704935356911,-130.66485597940576,-2.744552248566973,-4.055156872337215,20.89386387948724,-23.045018023670984,"3.13","1.58",284,"88.3",24,"92.1",1787,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.38",,,,,,,,12,1,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",194,"0","-0.062",,,,"0.062","88.3",-2,2,"0.292","0.708",23,26,24,26,1,0,,,,,"2.01","0.27","0.27",,,,,,
"SI","2025-06-12","92","-1.86","5.36","Hughes, Gabriel",669222,687312,"single","hit_into_play",,,,,1,"Nick Senzel singles on a fly ball to right fielder Trevor Boone.","R","R","R","ABQ","OKC","X",9,"fly_ball",0,0,2025,"-0.7","0.76","-0.52","3",,,,1,2,"Top",111.2,157.41,,,,,5.004956750374183,-134.08148091704575,-1.9566343035472515,-9.434660127948048,22.859360005610277,-22.717837716325935,"3.25","1.64",249,"74.2",26,"94.6",1870,"7.3",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.24",0.84,0.783,"0.9",1,1,0,4,11,1,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",199,"-0.019","0.449",,,0.925,"-0.449","88.0",-2,2,"0.311","0.689",23,30,24,30,1,0,,,,,"1.88","0.7","0.7",,,,,,
"CU","2025-06-12","75.8","-1.26","5.61","Hughes, Gabriel",665923,687312,"strikeout","swinging_strike",,,,,8,"Esteury Ruiz strikes out swinging.","R","R","R","ABQ","OKC","S",2,,1,2,2025,"0.28","-1.01","0.21","1.98",,,,0,2,"Top",,,,,,,2.6156917573208625,-110.53706974252363,1.2535612633883282,1.8944453153013188,17.27804566642729,-40.945327160647395,"3.13","1.58",,,,"77.6",2257,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.35",,0,"0",1,0,0,,10,5,"Curveball",0,2,2,0,2,0,2,0,"Standard","Standard",30,"0.017","-0.21",,,,"0.21",,-2,2,"0.294","0.706",23,26,24,26,1,0,,,,,"4.92","-0.28","-0.28",,,,,,
"SL","2025-06-12","85.7","-1.57","5.56","Hughes, Gabriel",665923,687312,,"foul",,,,,12,"Esteury Ruiz strikes out swinging.","R","R","R","ABQ","OKC","S",,,1,2,2025,"0.2","0.12","0","3.29",,,,0,2,"Top",,,,,,,3.379338300694782,-124.96968194915235,0.5331758834061169,1.5891687563696857,19.74409755813851,-31.143983146735994,"3.13","1.58",242,"72.2",40,"88",2160,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.37",,,,,,,,10,4,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",114,"0","0",,,,"0","88.0",-2,2,"0.294","0.706",23,26,24,26,1,0,,,,,"2.92","-0.2","-0.2",,,,,,
"SI","2025-06-12","92.9","-1.88","5.32","Hughes, Gabriel",665923,687312,,"foul",,,,,1,"Esteury Ruiz strikes out swinging.","R","R","R","ABQ","OKC","S",,,1,1,2025,"-0.76","0.92","-0.39","2.97",,,,0,2,"Top",,,,,,,5.602075196608953,-135.29888804296553,-2.3860603078427345,-10.524306726063408,24.559402981385265,-20.4478271995217,"3.13","1.58",151,"76",12,"95.1",1864,"7.2",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.34",,,,,,,,10,3,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",202,"0","-0.077",,,,"0.077","88.0",-2,2,"0.294","0.706",23,26,24,26,1,0,,,,,"1.68","0.76","0.76",,,,,,
"CU","2025-06-12","76.3","-1.34","5.76","Hughes, Gabriel",665923,687312,,"ball",,,,,1,"Esteury Ruiz strikes out swinging.","R","R","R","ABQ","OKC","B",,,0,1,2025,"0.08","-0.86","-0.69","3.13",,,,0,2,"Top",,,,,,,1.2356516445382848,-111.15098092029218,3.0772623068633065,0.45677551171454134,18.57881842792245,-40.06767179730614,"3.13","1.58",,,,"77.9",2369,"7.2",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.31",,,,,,,,10,2,"Curveball",0,2,2,0,2,0,2,0,"Standard","Standard",37,"0","0.052",,,,"-0.052",,-2,2,"0.294","0.706",23,26,24,26,1,0,,,,,"4.75","-0.08","-0.08",,,,,,
"FF","2025-06-12","92.2","-1.7","5.42","Hughes, Gabriel",665923,687312,,"foul",,,,,8,"Esteury Ruiz strikes out swinging.","R","R","R","ABQ","OKC","S",,,0,0,2025,"0.02","0.7","0.05","1.92",,,,0,2,"Top",,,,,,,4.475358312524808,-134.38478573614373,-4.782902709579665,-0.54629727003623,24.4445361178301,-22.882524429286207,"3.13","1.58",344,"99.8",32,"94.4",1991,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.39",,,,,,,,10,1,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",191,"0","-0.07",,,,"0.07","99.8",-2,2,"0.294","0.706",23,26,24,26,1,0,,,,,"1.94","-0.02","-0.02",,,,,,
"FF","2025-06-12","91.6","-1.94","5.35","Hughes, Gabriel",672642,687312,"field_out","hit_into_play",,,,,9,"Steward Berroa lines out to center fielder Sean Bouchard.","R","L","R","ABQ","OKC","X",8,"line_drive",3,2,2025,"-0.06","0.86","0.33","2",676439,,,2,1,"Top",143.06,61.41,,,,,5.971949276444568,-133.44777454543433,-4.662855797985295,-1.72038957703384,21.40221614978087,-21.107521036434957,"3.06","1.55",343,"94.1",24,"94.3",1906,"7.2",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.26",0.169,0.217,"0",1,0,0,3,6,6,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",199,"0.028","-0.316",,,0.35,"0.316","94.1",-2,2,"0.314","0.686",23,26,24,26,1,0,,,,,"1.8","0.06","-0.06",,,,,,
"FF","2025-06-12","91.6","-2.1","5.33","Hughes, Gabriel",672642,687312,,"called_strike",,,,,8,"Steward Berroa lines out to center fielder Sean Bouchard.","R","L","R","ABQ","OKC","S",,,3,1,2025,"-0.12","0.69","-0.18","1.47",676439,,,2,1,"Top",,,,,,,5.193964097701299,-133.5987382044783,-5.631065933895071,-2.236440134425227,20.233562051492168,-23.044189332821535,"3.06","1.55",,,,"94.3",1901,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.42",,,,,,,,6,5,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",197,"0","-0.076",,,,"0.076",,-2,2,"0.314","0.686",23,26,24,26,1,0,,,,,"1.95","0.12","-0.12",,,,,,
"CH","2025-06-12","86.7","-2.08","5.37","Hughes, Gabriel",672642,687312,,"ball",,,,,14,"Steward Berroa lines out to center fielder Sean Bouchard.","R","L","R","ABQ","OKC","B",,,2,1,2025,"-0.99","0.62","0.61","0.76",676439,,,2,1,"Top",,,,,,,8.593180890373622,-126.06462222532198,-6.298562709051088,-12.050380687547532,19.4382946128186,-24.61588704632417,"3.06","1.55",,,,"89",1525,"7.2",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.3",,,,,,,,6,4,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",231,"0","0.077",,,,"-0.077",,-2,2,"0.314","0.686",23,26,24,26,1,0,,,,,"2.36","0.99","-0.99",,,,,,
"CU","2025-06-12","76.8","-1.48","5.77","Hughes, Gabriel",672642,687312,,"called_strike",,,,,6,"Steward Berroa lines out to center fielder Sean Bouchard.","R","L","R","ABQ","OKC","S",,,2,0,2025,"0.36","-0.99","0.36","2.28",676439,,,2,1,"Top",,,,,,,3.2922459328400375,-111.93434733077461,1.344891878729674,2.5338421350597153,18.147897594810356,-40.954343425793304,"3.06","1.55",,,,"78.3",2407,"7",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.46",,,,,,,,6,3,"Curveball",0,2,2,0,2,0,2,0,"Standard","Standard",33,"0","-0.077",,,,"0.077",,-2,2,"0.314","0.686",23,26,24,26,1,0,,,,,"4.81","-0.36","0.36",,,,,,
"CS","2025-06-12","73.9","-1.56","5.79","Hughes, Gabriel",672642,687312,,"ball",,,,,11,"Steward Berroa lines out to center fielder Sean Bouchard.","R","L","R","ABQ","OKC","B",,,1,0,2025,"0.52","-0.87","-1.59","4.06",676439,,,2,1,"Top",,,,,,,-0.9836027603562266,-107.57304955787012,5.261902220983452,4.21623214372008,16.723001201576363,-40.02069988144431,"3.06","1.55",,,,"75.2",2291,"7",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.49",,,,,,,,6,2,"Slow Curve",0,2,2,0,2,0,2,0,"Standard","Standard",31,"0","0.055",,,,"-0.055",,-2,2,"0.314","0.686",23,26,24,26,1,0,,,,,"5.01","-0.52","0.52",,,,,,
"SI","2025-06-12","93.7","-2.05","5.3","Hughes, Gabriel",672642,687312,,"ball",,,,,14,"Steward Berroa lines out to center fielder Sean Bouchard.","R","L","R","ABQ","OKC","B",,,0,0,2025,"-0.8","0.95","0.02","0.84",676439,,,2,1,"Top",,,,,,,7.225763681208697,-136.13455669727784,-8.064122847862224,-11.390302948930973,26.828476189701956,-18.80955613030177,"3.06","1.55",,,,"95.6",1922,"7.2",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.28",,,,,,,,6,1,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",209,"0","0.039",,,,"-0.039",,-2,2,"0.314","0.686",23,26,24,26,1,0,,,,,"1.63","0.8","-0.8",,,,,,
"CU","2025-06-12","76","-1.53","5.7","Hughes, Gabriel",656308,687312,"strikeout","swinging_strike",,,,,13,"Michael Chavis strikes out swinging.","R","R","R","ABQ","OKC","S",2,,3,2,2025,"0.36","-0.97","-0.37","1.35",676439,,,1,1,"Top",,,,,,,1.8257618247071448,-110.82736233948077,-0.34682395234567465,2.639930442371257,18.609587837436447,-40.3613073083281,"3.1","1.57",,,,"77.4",2317,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.43",,0,"0",1,0,0,,5,6,"Curveball",0,2,2,0,2,0,2,0,"Strategic","Standard",33,"0.047","-0.44",,,,"0.44",,-2,2,"0.267","0.733",23,29,24,30,1,0,,,,,"4.88","-0.36","-0.36",,,,,,
"SI","2025-06-12","93.2","-1.96","5.29","Hughes, Gabriel",656308,687312,,"blocked_ball",,,,,14,"Michael Chavis strikes out swinging.","R","R","R","ABQ","OKC","B",,,2,2,2025,"-0.74","0.71","0.2","0.58",676439,,,1,1,"Top",,,,,,,7.3052308779568325,-135.55981702258651,-8.145420330843445,-10.51358744673545,22.549571961313926,-22.062188028308636,"3.1","1.57",,,,"95.7",1803,"7.2",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.29",,,,,,,,5,5,"Sinker",0,2,2,0,2,0,2,0,"Strategic","Standard",207,"0","0.091",,,,"-0.091",,-2,2,"0.267","0.733",23,29,24,30,1,0,,,,,"1.87","0.74","0.74",,,,,,
"SL","2025-06-12","85.5","-1.87","5.46","Hughes, Gabriel",656308,687312,,"ball",,,,,14,"Michael Chavis strikes out swinging.","R","R","R","ABQ","OKC","B",,,1,2,2025,"0.07","0.06","0.77","1.2",676439,,,1,1,"Top",,,,,,,6.17290398825724,-124.45126257862134,-4.026117810181166,-0.3542030797485839,21.363059006149165,-31.005591168639622,"3.1","1.57",,,,"87.4",2112,"7.2",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.34",,,,,,,,5,4,"Slider",0,2,2,0,2,0,2,0,"Strategic","Standard",98,"0","0.057",,,,"-0.057",,-2,2,"0.267","0.733",23,29,24,30,1,0,,,,,"3.02","-0.07","-0.07",,,,,,
"CU","2025-06-12","76.1","-1.57","5.64","Hughes, Gabriel",656308,687312,,"ball",,,,,11,"Michael Chavis strikes out swinging.","R","R","R","ABQ","OKC","B",,,0,2,2025,"0.34","-1.07","-1.11","2.74",676439,,,1,1,"Top",,,,,,,0.36053333857755143,-110.83459638890947,2.893841177614637,2.736603861994608,18.069789946462787,-41.69539436390113,"3.1","1.57",,,,"77.6",2337,"7.1",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.37",,,,,,,,5,3,"Curveball",0,2,2,0,2,0,2,0,"Strategic","Standard",28,"0","0.057",,,,"-0.057",,-2,2,"0.267","0.733",23,29,24,30,1,0,,,,,"4.97","-0.34","-0.34",,,,,,
"CU","2025-06-12","77.9","-1.66","5.56","Hughes, Gabriel",656308,687312,,"swinging_strike_blocked",,,,,14,"Michael Chavis strikes out swinging.","R","R","R","ABQ","OKC","S",,,0,1,2025,"0.37","-0.84","0.41","0.29",676439,,,1,1,"Top",,,,,,,3.84577072602913,-113.5110606186645,-2.957413726753556,2.4898884683154834,20.471964881022206,-39.10817757821252,"3.1","1.57",,,,"79.4",2322,"7.2",780230,543592,682653,691182,668845,680911,694514,656248,685392,"53.28",,,,,,,,5,2,"Curveball",0,2,2,0,2,0,2,0,"Strategic","Standard",36,"0","-0.109",,,,"0.109",,-2,2,"0.267","0.733",23,29,24,30,1,0,,,,,"4.58","-0.37","-0.37",,,,,,
