"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2025-06-07","94.1","-2.44","4.13","Hoffman, Nolan",666198,676510,,"ball",,,,,13,"Carter Kieboom strikes out on a foul tip.","R","R","R","SL","RR","B",,,2,1,2025,"-1.3","0.72","-1.2","1.69",,,,0,5,"Bot",,,,,,,6.101297728271339,-136.92401876369507,-2.2385755809946803,-17.71031418914933,28.434046807098465,-22.80773750463791,"3.27","1.65",,,,"94.4",2254,"6.4",779707,571466,688760,680737,683227,676701,669386,687957,641856,"54.15",,,,,,,,54,4,"Sinker",9,11,9,11,11,9,9,11,"Standard","Standard",258,"0","0.159",,,,"-0.159",,-2,-2,"0.277","0.277",27,27,28,28,1,2,,,,,"1.84","1.3","1.3",,,,,,
"SI","2025-06-07","93.3","-2.34","4.05","Hoffman, Nolan",666198,676510,,"called_strike",,,,,8,"Carter Kieboom strikes out on a foul tip.","R","R","R","SL","RR","S",,,2,0,2025,"-1.28","0.71","0.17","1.78",,,,0,5,"Bot",,,,,,,9.35295654974381,-135.66261651646465,-1.6470956596817117,-17.833626646932952,28.654702765523204,-23.257329659565514,"3.27","1.65",,,,"94.2",2190,"6.8",779707,571466,688760,680737,683227,676701,669386,687957,641856,"53.73",,,,,,,,54,3,"Sinker",9,11,9,11,11,9,9,11,"Standard","Standard",257,"0","-0.128",,,,"0.128",,-2,-2,"0.277","0.277",27,27,28,28,1,2,,,,,"1.91","1.28","1.28",,,,,,
"SI","2025-06-07","93.4","-2.36","4.25","Hoffman, Nolan",666198,676510,,"ball",,,,,1,"Carter Kieboom strikes out on a foul tip.","R","R","R","SL","RR","B",,,1,0,2025,"-1.3","0.64","-0.6","3.34",,,,0,5,"Bot",,,,,,,7.407341641855988,-135.88764036169002,2.0153929847810437,-17.691170036919182,28.326663106886784,-24.854706617170585,"3.27","1.65",,,,"94",2219,"6.5",779707,571466,688760,680737,683227,676701,669386,687957,641856,"53.95",,,,,,,,54,2,"Sinker",9,11,9,11,11,9,9,11,"Standard","Standard",255,"0","0.118",,,,"-0.118",,-2,-2,"0.277","0.277",27,27,28,28,1,2,,,,,"1.96","1.3","1.3",,,,,,
"SI","2025-06-07","93.6","-2.43","4.15","Hoffman, Nolan",666198,676510,,"ball",,,,,11,"Carter Kieboom strikes out on a foul tip.","R","R","R","SL","RR","B",,,0,0,2025,"-1.29","0.63","-2.02","2.61",,,,0,5,"Bot",,,,,,,3.930896712843822,-136.32736440374734,0.3459062610943002,-16.929247022634232,28.54470842478432,-24.597835594810316,"3.27","1.65",,,,"94.3",2232,"6.6",779707,571466,688760,680737,683227,676701,669386,687957,641856,"53.94",,,,,,,,54,1,"Sinker",9,11,9,11,11,9,9,11,"Standard","Standard",254,"0","0.068",,,,"-0.068",,-2,-2,"0.277","0.277",27,27,28,28,1,2,,,,,"1.96","1.29","1.29",,,,,,
"SI","2025-06-07","93.3","-2.39","4.36","Hoffman, Nolan",694359,676510,"field_out","hit_into_play",,,,,4,"Niko Kavadas flies out to left fielder Trevor Hauver.","R","L","R","SL","RR","X",7,"fly_ball",1,1,2025,"-1.07","0.59","-0.34","2.42",,605204,,2,4,"Bot",69.9,75.64,,,,,7.635651617346527,-135.77579251678742,-0.5503718893690092,-14.882786431271034,28.25005278164813,-24.925624270711026,"3.2","1.62",335,"93",36,"93.5",2290,"6.3",779707,571466,688760,680737,683227,676701,669386,687957,641856,"54.19",0.057,0.086,"0",1,0,0,3,41,3,"Sinker",9,2,9,2,2,9,9,2,"Standard","Standard",252,"-0.003","-0.273",,,0.158,"0.273","93.0",7,7,"0.984","0.984",27,26,28,27,1,2,,,,,"2.02","1.07","-1.07",,,,,,
"SI","2025-06-07","92.9","-2.52","4.32","Hoffman, Nolan",694359,676510,,"swinging_strike",,,,,6,"Niko Kavadas flies out to left fielder Trevor Hauver.","R","L","R","SL","RR","S",,,1,0,2025,"-1.24","0.16","0.43","2.51",,605204,,2,4,"Bot",,,,,,,10.290412223893114,-135.033362673016,0.7741911619928304,-17.342764191524477,27.906062544710867,-30.61106835184337,"3.2","1.62",,,,"93.4",2301,"6.5",779707,571466,688760,680737,683227,676701,669386,687957,641856,"53.95",,,,,,,,41,2,"Sinker",9,2,9,2,2,9,9,2,"Standard","Standard",258,"0","-0.059",,,,"0.059",,7,7,"0.984","0.984",27,26,28,27,1,2,,,,,"2.48","1.24","-1.24",,,,,,
"CU","2025-06-07","77.5","-2.4","4.48","Hoffman, Nolan",694359,676510,,"ball",,,,,14,"Niko Kavadas flies out to left fielder Trevor Hauver.","R","L","R","SL","RR","B",,,0,0,2025,"1.04","-0.66","0.58","0.98",,605204,,2,4,"Bot",,,,,,,4.49866998702721,-112.75474066911565,0.6672744038162193,8.044216037194486,20.40305394256622,-38.123925950503086,"3.2","1.62",,,,"77.8",2372,"6.5",779707,571466,688760,680737,683227,676701,669386,687957,641856,"54.03",,,,,,,,41,1,"Curveball",9,2,9,2,2,9,9,2,"Standard","Standard",53,"0","0.036",,,,"-0.036",,7,7,"0.984","0.984",27,26,28,27,1,2,,,,,"4.45","-1.04","1.04",,,,,,
"CU","2025-06-04","78","-2.16","4.37","Hoffman, Nolan",695681,676510,"strikeout","called_strike",,,,,4,"Christian Moore called out on strikes.","R","R","R","SL","RR","S",2,,1,2,2025,"1.31","-0.37","-0.69","2.22",,,677347,2,8,"Bot",,,,,,,0.760912712752704,-113.60508638489466,2.9481844930067336,11.220926004267898,20.826918232038572,-36.162965708500494,"3.23","1.63",,,,"78.4",2439,"6.5",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.99",,0,"0",1,0,0,,76,4,"Curveball",2,14,2,14,14,2,2,14,"Standard","Standard",67,"0","-0.195",,,,"0.195",,-12,-12,"0","0",27,22,28,23,1,3,,,,,"4.11","-1.31","-1.31",,,,,,
"SI","2025-06-04","95.3","-2.31","4.06","Hoffman, Nolan",695681,676510,,"swinging_strike",,,,,13,"Christian Moore called out on strikes.","R","R","R","SL","RR","S",,,1,1,2025,"-1.45","0.18","-1.24","2.12",,,677347,2,8,"Bot",,,,,,,6.102081972448538,-138.6691929923157,0.11724153961686923,-20.067352352069808,29.9976227085825,-30.05454309310549,"3.23","1.63",,,,"96",2244,"6.6",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.9",,,,,,,,76,3,"Sinker",2,14,2,14,14,2,2,14,"Standard","Standard",259,"0","-0.071",,,,"0.071",,-12,-12,"0","0",27,22,28,23,1,3,,,,,"2.32","1.45","1.45",,,,,,
"SI","2025-06-04","94.8","-2.29","4.11","Hoffman, Nolan",695681,676510,,"ball",,,,,13,"Christian Moore called out on strikes.","R","R","R","SL","RR","B",,,0,1,2025,"-1.39","0.3","-1.14","2.21",,,677347,2,8,"Bot",,,,,,,6.152808321009304,-137.95046685757276,-0.001154866493207507,-19.082033333881196,29.344893800657385,-28.499320209071875,"3.23","1.63",,,,"95.5",2189,"6.6",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.93",,,,,,,,76,2,"Sinker",2,14,2,14,14,2,2,14,"Standard","Standard",252,"0","0.042",,,,"-0.042",,-12,-12,"0","0",27,22,28,23,1,3,,,,,"2.22","1.39","1.39",,,,,,
"SI","2025-06-04","94.8","-2.25","4.12","Hoffman, Nolan",695681,676510,,"called_strike",,,,,9,"Christian Moore called out on strikes.","R","R","R","SL","RR","S",,,0,0,2025,"-1.41","0.56","0.43","1.77",,,677347,2,8,"Bot",,,,,,,10.178237062020168,-137.77340224635168,-1.7534840526149573,-20.101268436184014,28.481487355125065,-24.81280136452552,"3.23","1.63",,,,"95.4",2464,"6.5",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.96",,,,,,,,76,1,"Sinker",2,14,2,14,14,2,2,14,"Standard","Standard",253,"0","-0.06",,,,"0.06",,-12,-12,"0","0",27,22,28,23,1,3,,,,,"1.97","1.41","1.41",,,,,,
"SI","2025-06-04","95.4","-2.2","4.11","Hoffman, Nolan",677347,676510,"walk","ball",,,,,14,"Kyren Paris walks.","R","R","R","SL","RR","B",,,3,2,2025,"-1.5","0.31","0.92","0.72",,,,2,8,"Bot",,,,,,,11.60765070392503,-138.47031539605237,-3.966840334983895,-21.81522920099422,29.804474359685084,-27.5144733602651,"3.15","1.59",,,,"95.7",2368,"6.5",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.96",,0.693921,"0.7",1,0,0,,75,7,"Sinker",2,14,2,14,14,2,2,14,"Standard","Standard",251,"0","0.286",,,,"-0.286",,-12,-12,"0","0",27,23,28,24,1,3,,,,,"2.2","1.5","1.5",,,,,,
"CU","2025-06-04","77.9","-2.2","4.31","Hoffman, Nolan",677347,676510,,"ball",,,,,13,"Kyren Paris walks.","R","R","R","SL","RR","B",,,2,2,2025,"1.36","-0.51","-0.42","1.05",,,,2,8,"Bot",,,,,,,1.3284184161448125,-113.50850761706158,0.8158438828973829,11.474939380768701,21.071871687846997,-36.93812560963949,"3.15","1.59",,,,"78.1",2407,"6.4",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.09",,,,,,,,75,6,"Curveball",2,14,2,14,14,2,2,14,"Standard","Standard",60,"0","0.105",,,,"-0.105",,-12,-12,"0","0",27,23,28,24,1,3,,,,,"4.26","-1.36","-1.36",,,,,,
"SI","2025-06-04","94.8","-2.27","4.06","Hoffman, Nolan",677347,676510,,"foul",,,,,8,"Kyren Paris walks.","R","R","R","SL","RR","S",,,2,2,2025,"-1.33","0.19","0.12","1.78",,,,2,8,"Bot",,,,,,,9.20277491180389,-137.7603866002611,-0.7281638643293906,-18.948100013989915,29.802626134882722,-29.81487410773801,"3.15","1.59",,,,"94.9",2222,"6.4",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.12",,,,,,,,75,5,"Sinker",2,14,2,14,14,2,2,14,"Standard","Standard",257,"0","0",,,,"0",,-12,-12,"0","0",27,23,28,24,1,3,,,,,"2.35","1.33","1.33",,,,,,
"CU","2025-06-04","77","-2.29","4.23","Hoffman, Nolan",677347,676510,,"ball",,,,,14,"Kyren Paris walks.","R","R","R","SL","RR","B",,,1,2,2025,"1.13","-0.44","1.08","0.31",,,,2,8,"Bot",,,,,,,5.118141629311516,-112.07094733728123,-0.5288594212619807,8.584788881293724,20.635698279256207,-35.987301127751685,"3.15","1.59",,,,"77.3",2413,"6.6",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.94",,,,,,,,75,4,"Curveball",2,14,2,14,14,2,2,14,"Standard","Standard",63,"0","0.05",,,,"-0.05",,-12,-12,"0","0",27,23,28,24,1,3,,,,,"4.29","-1.13","-1.13",,,,,,
"CU","2025-06-04","77.5","-2.21","4.21","Hoffman, Nolan",677347,676510,,"ball",,,,,14,"Kyren Paris walks.","R","R","R","SL","RR","B",,,0,2,2025,"1.12","-0.76","0.22","0.02",,,,2,8,"Bot",,,,,,,3.1683138865469074,-112.8409287933085,-0.6385370634285386,9.020524112359206,20.545165396354676,-38.785930499737646,"3.15","1.59",,,,"78",2486,"6.6",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.9",,,,,,,,75,3,"Curveball",2,14,2,14,14,2,2,14,"Standard","Standard",61,"0","0.042",,,,"-0.042",,-12,-12,"0","0",27,23,28,24,1,3,,,,,"4.55","-1.12","-1.12",,,,,,
"SI","2025-06-04","94.7","-2.13","4.09","Hoffman, Nolan",677347,676510,,"swinging_strike",,,,,2,"Kyren Paris walks.","R","R","R","SL","RR","S",,,0,1,2025,"-1.15","0.58","0.24","3.13",,,,2,8,"Bot",,,,,,,8.803650537245442,-137.78032769020803,1.8401558879734112,-16.541980743891326,27.842771307465117,-25.287732811626864,"3.15","1.59",,,,"95.5",2346,"6.6",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.92",,,,,,,,75,2,"Sinker",2,14,2,14,14,2,2,14,"Standard","Standard",255,"0","-0.066",,,,"0.066",,-12,-12,"0","0",27,23,28,24,1,3,,,,,"1.94","1.15","1.15",,,,,,
"CU","2025-06-04","77.7","-2.16","4.37","Hoffman, Nolan",677347,676510,,"called_strike",,,,,3,"Kyren Paris walks.","R","R","R","SL","RR","S",,,0,0,2025,"1.35","-0.46","0.54","2.7",,,,2,8,"Bot",,,,,,,3.329658427429069,-112.99924593731386,4.20997314658324,10.982767237747604,20.234953377332314,-37.06324640528406,"3.15","1.59",,,,"78.3",2685,"6.7",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.81",,,,,,,,75,1,"Curveball",2,14,2,14,14,2,2,14,"Standard","Standard",66,"0","-0.062",,,,"0.062",,-12,-12,"0","0",27,23,28,24,1,3,,,,,"4.23","-1.35","-1.35",,,,,,
"CH","2025-06-04","87.1","-2.34","3.93","Hoffman, Nolan",668876,676510,"field_out","hit_into_play",,,,,7,"Zach Humphreys grounds out, third baseman Cody Freeman to first baseman Blaine Crim.","R","R","R","SL","RR","X",5,"ground_ball",1,1,2025,"-1.27","-0.17","-0.58","1.92",,,,1,8,"Bot",105.38,169.83,,,,,6.827705816220585,-126.74147498197954,1.6703160194427402,-15.03554435451606,24.61939436473844,-34.51078220035635,"3.07","1.55",4,"90",-25,"87.3",2059,"6.3",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.22",0.069,0.062,"0",1,0,0,2,74,3,"Changeup",2,14,2,14,14,2,2,14,"Standard","Standard",281,"0","-0.275",,,0.074,"0.275","90.0",-12,-12,"0","0",27,27,28,28,1,2,,,,,"3.16","1.27","1.27",,,,,,
"FC","2025-06-04","87.4","-2.28","3.93","Hoffman, Nolan",668876,676510,,"ball",,,,,14,"Zach Humphreys grounds out, third baseman Cody Freeman to first baseman Blaine Crim.","R","R","R","SL","RR","B",,,0,1,2025,"-1.25","0.1","0.01","0.91",,,,1,8,"Bot",,,,,,,8.129805307223613,-127.12751307789375,-1.363539277195632,-15.22462019332604,24.755730793374077,-31.02066291456393,"3.07","1.55",,,,"87.8",2064,"6.4",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.06",,,,,,,,74,2,"Cutter",2,14,2,14,14,2,2,14,"Standard","Standard",280,"0","0.051",,,,"-0.051",,-12,-12,"0","0",27,27,28,28,1,2,,,,,"2.87","1.25","1.25",,,,,,
"SI","2025-06-04","94.5","-2.22","4.18","Hoffman, Nolan",668876,676510,,"foul",,,,,11,"Zach Humphreys grounds out, third baseman Cody Freeman to first baseman Blaine Crim.","R","R","R","SL","RR","S",,,0,0,2025,"-1.55","0.43","-1.02","2.74",,,,1,8,"Bot",,,,,,,6.6562131070624675,-137.58922529897643,0.9470176152815668,-21.12938898731287,28.621764149765124,-27.05287271454513,"3.07","1.55",164,"55.3",45,"95.6",2308,"6.8",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.72",,,,,,,,74,1,"Sinker",2,14,2,14,14,2,2,14,"Standard","Standard",260,"0","-0.066",,,,"0.066","88.0",-12,-12,"0","0",27,27,28,28,1,2,,,,,"2.1","1.55","1.55",,,,,,
"CU","2025-06-04","78.2","-2.3","4.41","Hoffman, Nolan",687272,676510,"strikeout","swinging_strike",,,,,11,"Tucker Flint strikes out swinging.","R","L","R","SL","RR","S",2,,1,2,2025,"1.11","-0.6","-0.93","2.63",,,,0,8,"Bot",,,,,,,0.9100744606094577,-113.77280575060024,4.158891624546222,9.477278778762955,20.755820426908805,-38.382670206170886,"3.3","1.67",,,,"78.3",2392,"6.4",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.11",,0,"0",1,0,0,,73,4,"Curveball",2,14,2,14,14,2,2,14,"Infield shade","Standard",66,"0","-0.21",,,,"0.21",,-12,-12,"0","0",27,24,28,24,1,2,,,,,"4.33","-1.11","1.11",,,,,,
"SI","2025-06-04","93.5","-2.2","4.17","Hoffman, Nolan",687272,676510,,"called_strike",,,,,9,"Tucker Flint strikes out swinging.","R","L","R","SL","RR","S",,,1,1,2025,"-1.26","0.46","0.36","2.02",,,,0,8,"Bot",,,,,,,9.380006528102937,-135.99518920570085,-0.8533936055964755,-17.636315059296322,26.62788297696519,-26.459856634090077,"3.3","1.67",,,,"94",2196,"6.4",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.14",,,,,,,,73,3,"Sinker",2,14,2,14,14,2,2,14,"Infield shade","Standard",254,"0","-0.077",,,,"0.077",,-12,-12,"0","0",27,24,28,24,1,2,,,,,"2.13","1.26","-1.26",,,,,,
"SI","2025-06-04","94.3","-2.41","4.22","Hoffman, Nolan",687272,676510,,"swinging_strike",,,,,5,"Tucker Flint strikes out swinging.","R","L","R","SL","RR","S",,,1,0,2025,"-1.47","0.35","-0.24","2.47",,,,0,8,"Bot",,,,,,,8.935240689765486,-137.05069759237196,0.34046886540535504,-20.450512151403107,28.359645354562076,-28.054332208402876,"3.3","1.67",,,,"94.9",2337,"6.6",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.95",,,,,,,,73,2,"Sinker",2,14,2,14,14,2,2,14,"Infield shade","Standard",256,"0","-0.085",,,,"0.085",,-12,-12,"0","0",27,24,28,24,1,2,,,,,"2.21","1.47","-1.47",,,,,,
"SI","2025-06-04","94.1","-2.16","4.25","Hoffman, Nolan",687272,676510,,"ball",,,,,11,"Tucker Flint strikes out swinging.","R","L","R","SL","RR","B",,,0,0,2025,"-1.38","0.46","-0.84","3.1",,,,0,8,"Bot",,,,,,,6.483333039094923,-136.99019313209385,1.6763203555364385,-18.817900030826458,28.37632278382713,-26.915188807389285,"3.3","1.67",,,,"94.4",2266,"6.3",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.23",,,,,,,,73,1,"Sinker",2,14,2,14,14,2,2,14,"Standard","Standard",254,"0","0.068",,,,"-0.068",,-12,-12,"0","0",27,24,28,24,1,2,,,,,"2.1","1.38","-1.38",,,,,,
"CU","2025-06-04","77.6","-2.26","4.39","Hoffman, Nolan",702574,676510,"strikeout","swinging_strike",,,,,7,"David Mershon strikes out swinging.","R","L","R","SL","RR","S",2,,2,2,2025,"1.13","-0.6","-0.57","1.63",,,,2,7,"Bot",,,,,,,1.5551023851531771,-112.99254361895503,2.1102804219059403,9.37954096638396,20.5964913777072,-37.883269575223686,"3","1.51",,,,"77.9",2443,"6.5",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.04",,0,"0",1,0,0,,67,5,"Curveball",2,13,2,13,13,2,2,13,"Infield shade","Standard",59,"0","-0.23",,,,"0.23",,-11,-11,"0","0",27,22,28,22,1,2,,,,,"4.38","-1.13","1.13",,,,,,
"SI","2025-06-04","93.9","-2.37","4.17","Hoffman, Nolan",702574,676510,,"foul",,,,,2,"David Mershon strikes out swinging.","R","L","R","SL","RR","S",,,2,1,2025,"-1.28","0.6","0.19","2.9",,,,2,7,"Bot",,,,,,,9.524001571320941,-136.50682135699157,1.0829098166474762,-18.002402489168237,27.681834951508684,-25.071164524179608,"3","1.51",236,"75.7",55,"94.7",2312,"6.6",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.86",,,,,,,,67,4,"Sinker",2,13,2,13,13,2,2,13,"Infield shade","Standard",255,"0","-0.083",,,,"0.083","88.0",-11,-11,"0","0",27,22,28,22,1,2,,,,,"1.97","1.28","-1.28",,,,,,
"SI","2025-06-04","94.3","-2.3","4.17","Hoffman, Nolan",702574,676510,,"ball",,,,,9,"David Mershon strikes out swinging.","R","L","R","SL","RR","B",,,1,1,2025,"-1.32","0.21","0.44","1.51",,,,2,7,"Bot",,,,,,,10.104356145349152,-136.998546720102,-1.6937141038668555,-18.83497689350174,29.626889670417576,-29.312103145174746,"3","1.51",,,,"94.9",2359,"6.7",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.85",,,,,,,,67,3,"Sinker",2,13,2,13,13,2,2,13,"Infield shade","Standard",256,"0","0.063",,,,"-0.063",,-11,-11,"0","0",27,22,28,22,1,2,,,,,"2.35","1.32","-1.32",,,,,,
"SI","2025-06-04","93.2","-2.33","4.18","Hoffman, Nolan",702574,676510,,"swinging_strike",,,,,5,"David Mershon strikes out swinging.","R","L","R","SL","RR","S",,,1,0,2025,"-1.14","0.54","0.02","2.15",,,,2,7,"Bot",,,,,,,8.60909720028987,-135.5697177769803,-0.6821950512442869,-15.948566822278817,28.221694848656384,-25.534900785719213,"3","1.51",,,,"93.9",2259,"6.6",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.89",,,,,,,,67,2,"Sinker",2,13,2,13,13,2,2,13,"Infield shade","Standard",255,"0","-0.073",,,,"0.073",,-11,-11,"0","0",27,22,28,22,1,2,,,,,"2.07","1.14","-1.14",,,,,,
"SI","2025-06-04","94.4","-2.32","4.2","Hoffman, Nolan",702574,676510,,"ball",,,,,12,"David Mershon strikes out swinging.","R","L","R","SL","RR","B",,,0,0,2025,"-1.3","0.33","1.2","2.46",,,,2,7,"Bot",,,,,,,12.098772561089818,-136.97610029921782,0.4417438759611443,-19.050474961272243,29.3419707312809,-28.36376046539246,"3","1.51",,,,"94.8",2378,"6.6",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.88",,,,,,,,67,1,"Sinker",2,13,2,13,13,2,2,13,"Infield shade","Standard",256,"0","0.057",,,,"-0.057",,-11,-11,"0","0",27,22,28,22,1,2,,,,,"2.24","1.3","-1.3",,,,,,
"SI","2025-06-04","93.5","-2.11","4.24","Hoffman, Nolan",677060,676510,"field_out","hit_into_play",,,,,5,"Chad Stevens grounds out, first baseman Blaine Crim to pitcher Nolan Hoffman.","R","R","R","SL","RR","X",3,"ground_ball",2,0,2025,"-1.24","0.16","0.01","2.24",,,,1,7,"Bot",145.43,171.35,,,,,8.21153407388746,-136.10397477051026,0.1727060824115092,-17.131347651273558,26.771347195648687,-30.427582347842566,"3.35","1.69",12,"89.8",-10,"94.3",2328,"6.5",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.98",0.16,0.152,"0",1,0,0,2,66,3,"Sinker",2,13,2,13,13,2,2,13,"Standard","Standard",254,"0","-0.464",,,0.181,"0.464","89.8",-11,-11,"0","0",27,26,28,26,1,2,,,,,"2.43","1.24","1.24",,,,,,
"CU","2025-06-04","75.9","-2.29","4.47","Hoffman, Nolan",677060,676510,,"ball",,,,,11,"Chad Stevens grounds out, first baseman Blaine Crim to pitcher Nolan Hoffman.","R","R","R","SL","RR","B",,,1,0,2025,"1.21","-0.5","-1.96","3",,,,1,7,"Bot",,,,,,,-1.4859765974851666,-110.43116545815984,4.886454313420045,10.206975022491221,18.73781277670416,-37.2974264312625,"3.35","1.69",,,,"76.2",2388,"6.4",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.1",,,,,,,,66,2,"Curveball",2,13,2,13,13,2,2,13,"Standard","Standard",57,"0","0.108",,,,"-0.108",,-11,-11,"0","0",27,26,28,26,1,2,,,,,"4.44","-1.21","-1.21",,,,,,
"CU","2025-06-04","76.5","-2.18","4.39","Hoffman, Nolan",677060,676510,,"ball",,,,,13,"Chad Stevens grounds out, first baseman Blaine Crim to pitcher Nolan Hoffman.","R","R","R","SL","RR","B",,,0,0,2025,"1.22","-0.57","-1.44","1.29",,,,1,7,"Bot",,,,,,,-0.6208046024210535,-111.4885574053012,1.484028175621213,10.263730331189603,19.842585730882703,-37.39878882297399,"3.35","1.69",,,,"76.6",2417,"6.3",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.25",,,,,,,,66,1,"Curveball",2,13,2,13,13,2,2,13,"Standard","Standard",60,"0","0.066",,,,"-0.066",,-11,-11,"0","0",27,26,28,26,1,2,,,,,"4.45","-1.22","-1.22",,,,,,
"CU","2025-06-04","78","-2.2","4.36","Hoffman, Nolan",605204,676510,"strikeout","swinging_strike",,,,,13,"J.D. Davis strikes out swinging.","R","R","R","SL","RR","S",2,,1,2,2025,"1.05","-0.6","-0.22","0.75",,,,0,7,"Bot",,,,,,,2.350090456682504,-113.65515754520267,0.24836428502331587,8.645572607082741,21.651911830592116,-37.652070685021876,"3.26","1.64",,,,"78.5",2232,"6.7",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.83",,0,"0",1,0,0,,65,4,"Curveball",2,13,2,13,13,2,2,13,"Standard","Standard",59,"0","-0.21",,,,"0.21",,-11,-11,"0","0",27,32,28,32,1,2,,,,,"4.35","-1.05","-1.05",,,,,,
"SI","2025-06-04","93.3","-2.15","4.22","Hoffman, Nolan",605204,676510,,"called_strike",,,,,8,"J.D. Davis strikes out swinging.","R","R","R","SL","RR","S",,,1,1,2025,"-1.4","0.32","0.13","2.11",,,,0,7,"Bot",,,,,,,8.991937006518233,-135.59227848401187,-0.3741811294530391,-19.193144509247926,28.423786936428165,-28.404653331192616,"3.26","1.64",,,,"94",2394,"6.7",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.79",,,,,,,,65,3,"Sinker",2,13,2,13,13,2,2,13,"Standard","Standard",251,"0","-0.077",,,,"0.077",,-11,-11,"0","0",27,32,28,32,1,2,,,,,"2.3","1.4","1.4",,,,,,
"CU","2025-06-04","77.7","-2.27","4.33","Hoffman, Nolan",605204,676510,,"ball",,,,,13,"J.D. Davis strikes out swinging.","R","R","R","SL","RR","B",,,0,1,2025,"1.32","-0.11","-1.19","2.44",,,,0,7,"Bot",,,,,,,-0.09403334540400043,-113.18704337533084,3.0624459178920818,11.342380921723354,20.724841216399103,-33.87724361087915,"3.26","1.64",,,,"77.9",2158,"6.4",779709,595453,688760,679822,683227,621006,621008,687957,687005,"54.12",,,,,,,,65,2,"Curveball",2,13,2,13,13,2,2,13,"Standard","Standard",63,"0","0.052",,,,"-0.052",,-11,-11,"0","0",27,32,28,32,1,2,,,,,"3.88","-1.32","-1.32",,,,,,
"SI","2025-06-04","93.4","-2.12","4.19","Hoffman, Nolan",605204,676510,,"called_strike",,,,,6,"J.D. Davis strikes out swinging.","R","R","R","SL","RR","S",,,0,0,2025,"-1.13","0.28","0.81","2.69",,,,0,7,"Bot",,,,,,,10.073768815637175,-135.67284271152184,1.3119948448127141,-16.068436402918902,28.230290466495465,-29.239791297005006,"3.26","1.64",,,,"94.1",2177,"6.7",779709,595453,688760,679822,683227,621006,621008,687957,687005,"53.81",,,,,,,,65,1,"Sinker",2,13,2,13,13,2,2,13,"Standard","Standard",258,"0","-0.07",,,,"0.07",,-11,-11,"0","0",27,32,28,32,1,2,,,,,"2.33","1.13","1.13",,,,,,
